Gender,Height,Weight,BMI,Status
Female,156,66,27.182174331036478,Obesity I
Male,174,51,16.879942445266167,Underweight
Female,163,64,24.225180602010262,Overweight
Female,164,46,17.10641892046416,Underweight
Male,182,63,19.03203453064685,Normal
Female,164,47,17.509174441297848,Underweight
Male,173,82,27.266032908756756,Obesity I
Female,167,57,20.422127272788664,Normal
Female,175,79,25.94071089034391,Obesity I
Female,153,77,33.055993760672905,Obesity II
Male,165,99,36.45042045152077,Obesity II
Female,170,67,23.395510724142966,Overweight
Female,173,59,19.69165282022638,Normal
Male,181,94,28.68112815451531,Obesity I
Male,193,95,25.690016215438032,Obesity I
Male,181,57,17.280661145564537,Underweight
Male,173,92,30.888282339668585,Obesity II
Male,185,70,20.42091223529367,Normal
Male,159,106,41.971252835661055,Obesity II
Female,174,69,22.94708288929278,Overweight
Male,190,99,27.186702110771456,Obesity I
Male,170,108,37.359442054068104,Obesity II
Female,178,91,28.689331176196283,Obesity I
Female,177,69,21.982014655002246,Normal
Female,159,96,37.870303516086686,Obesity II
Male,176,115,37.02131237694824,Obesity II
Male,171,108,36.78324786837616,Obesity II
Female,161,94,36.20581263401484,Obesity II
Female,149,100,45.083515614523236,Obesity II
Male,189,81,22.712717377202612,Normal
Female,181,48,14.675268273347946,Underweight
Female,164,53,19.64640902414321,Normal
Female,171,44,14.934359086619045,Underweight
Male,172,81,27.27558467100827,Obesity I
Female,170,71,24.57849802546672,Overweight
Female,169,97,33.898687142415746,Obesity II
Female,148,93,42.645041598690945,Obesity II
Female,163,98,36.98135907684811,Obesity II
Male,181,86,26.059025829279246,Obesity I
Female,157,66,26.60091892540144,Obesity I
Female,161,86,33.20882672392016,Obesity II
Male,188,71,20.046036390727686,Normal
Male,189,77,21.757159241857504,Normal
Female,168,46,16.225270477088294,Underweight
Female,181,43,13.30438273626386,Underweight
Female,176,77,24.617464977700617,Overweight
Female,174,94,31.184673916817047,Obesity II
Male,184,71,21.118221583253266,Normal
Male,176,69,22.237834818779916,Normal
Male,158,68,27.376887471294133,Obesity I
Male,184,53,15.758720250162659,Underweight
Male,182,117,35.482830604152966,Obesity II
Male,165,85,31.425243254920716,Obesity II
Male,179,71,22.073103990555833,Normal
Female,150,75,33.322579092958456,Obesity II
Female,156,83,33.88800171661652,Obesity II
Male,159,73,28.934861332095846,Obesity I
Male,193,114,30.639549149805305,Obesity II
Male,167,105,37.350864271470044,Obesity II
Female,152,45,19.29094519720093,Normal
Male,191,89,24.61480945702179,Overweight
Male,158,85,34.21609757628023,Obesity II
Male,192,108,29.349735309294523,Obesity I
Female,180,98,30.28637413908509,Obesity II
Female,181,59,17.981436517493812,Underweight
Male,187,109,31.320878206206807,Obesity II
Male,168,115,40.80260666915413,Obesity II
Male,158,76,30.638814600521,Obesity II
Female,154,46,19.329542647517155,Normal
Male,177,72,22.811497545867415,Normal
Female,170,91,31.17740962606399,Obesity II
Female,179,51,15.744121298345306,Underweight
Male,167,78,28.089234282584442,Obesity I
Male,175,63,20.36821101493282,Normal
Female,151,75,32.997185569874894,Obesity II
Male,159,73,29.144265419651912,Obesity I
Female,158,81,32.54414188346599,Obesity II
Female,163,88,33.20161875365489,Obesity II
Female,183,72,21.55150227257377,Normal
Male,192,86,23.23132558110455,Overweight
Female,169,91,31.682474157490972,Obesity II
Female,162,55,20.95975251537273,Normal
Male,193,78,21.022185279575538,Normal
Female,152,46,19.769837887425762,Normal
Male,157,75,30.178634894966592,Obesity II
Male,190,114,31.537006898237735,Obesity II
Male,176,89,28.9807861930949,Obesity I
Female,148,93,42.74482389275886,Obesity II
Male,176,86,27.90844761145845,Obesity I
Female,157,44,17.80494558776745,Underweight
Male,169,73,25.495129275032816,Obesity I
Male,168,63,22.299614655525865,Normal
Male,181,97,29.845581733451162,Obesity I
Male,164,88,32.87296459445488,Obesity II
Female,178,91,28.637375803421865,Obesity I
Male,178,103,32.60313643977371,Obesity II
Male,175,116,37.834039709134665,Obesity II
Male,177,59,18.750375028664134,Normal
Female,178,52,16.249621598931977,Underweight
Female,173,52,17.4321754280663,Underweight
Female,164,58,21.476817637648164,Normal
Female,158,85,33.89173517416383,Obesity II
Male,193,64,17.07452637195477,Underweight
Male,157,75,30.426184691685364,Obesity II
Female,182,80,24.262318386508316,Overweight
Female,169,89,31.372389860774042,Obesity II
Female,179,46,14.286147224466893,Underweight
Female,157,77,31.557095556129127,Obesity II
Male,182,63,18.94733770185818,Normal
Male,182,76,23.044788843882756,Overweight
Male,192,113,30.534269241628436,Obesity II
Female,164,65,24.162187874052886,Overweight
Female,173,49,16.318006007881415,Underweight
Male,167,100,35.80951799751568,Obesity II
Female,153,49,20.898185646715852,Normal
Female,179,75,23.543092198496385,Overweight
Female,165,50,18.30756776824179,Underweight
Female,177,77,24.513812775925764,Overweight
Male,190,104,28.980950704002645,Obesity I
Male,158,107,42.74330595317122,Obesity II
Male,192,79,21.410378154801357,Normal
Male,170,63,21.796318195749414,Normal
Male,174,106,35.20248700961841,Obesity II
Male,184,105,31.0816107716296,Obesity II
Male,179,76,23.572067477275507,Overweight
Male,183,84,25.04096694115319,Obesity I
Female,159,53,21.096097670123193,Normal
Female,161,66,25.32612225921264,Obesity I
Female,172,46,15.501857324184728,Underweight
Female,164,61,22.918691194655615,Overweight
Male,174,57,18.77689057646239,Normal
Male,184,116,34.13930502374378,Obesity II
Male,159,85,33.614645347514724,Obesity II
Female,168,51,17.823135593721023,Underweight
Male,186,103,30.034800262974777,Obesity II
Female,170,90,31.3659515159916,Obesity II
Male,158,81,32.448911355163425,Obesity II
Female,167,51,18.278149386649787,Underweight
Female,161,76,29.422725754975296,Obesity I
Male,189,92,25.62888118412617,Obesity I
Male,188,111,31.439395356766017,Obesity II
Male,181,107,32.52749458918093,Obesity II
Female,157,83,34.00454091040341,Obesity II
Male,175,53,17.240669993339495,Underweight
Female,170,50,17.18317150616451,Underweight
Female,169,99,34.82607352879509,Obesity II
Male,185,80,23.381987835185807,Overweight
Female,164,69,25.757428584453482,Obesity I
Female,177,71,22.652990528854087,Normal
Female,174,95,31.36607734109903,Obesity II
Male,159,93,37.07423120487546,Obesity II
Male,178,111,34.7739391185088,Obesity II
Female,169,82,28.436697098032333,Obesity I
Female,169,97,34.10530951177852,Obesity II
Male,159,59,23.223602384828382,Overweight
Male,169,97,33.834580198729725,Obesity II
Male,169,108,38.02645910076443,Obesity II
Male,181,54,16.536058089540784,Underweight
Male,182,73,21.87302704836779,Normal
Female,166,88,31.917519855525516,Obesity II
Male,170,100,34.76640060726212,Obesity II
Female,173,51,17.082419886418702,Underweight
Female,165,95,34.810920847171225,Obesity II
Female,155,85,35.306235707508456,Obesity II
Male,177,118,37.4479868903323,Obesity II
Male,166,95,34.17028607466527,Obesity II
Male,171,56,19.001732492590065,Normal
Female,147,93,42.69827932379785,Obesity II
Female,179,95,29.81340871991759,Obesity I
Female,162,88,33.82766573483731,Obesity II
Male,174,116,38.34947706079842,Obesity II
Female,153,86,36.509011220533324,Obesity II
Male,184,115,33.759044062007156,Obesity II
Female,179,74,23.084370384867224,Overweight
Male,187,78,22.36455365775664,Normal
Male,169,67,23.19146976781767,Overweight
Female,166,62,22.463352779334812,Normal
Female,167,96,34.59973401460532,Obesity II
Male,159,58,22.918399365948563,Overweight
Male,192,111,30.376970947283183,Obesity II
Female,157,65,26.600183700172607,Obesity I
Female,175,46,14.889377480133989,Underweight
Male,160,62,24.353691776043917,Overweight
Female,164,81,29.905147213648604,Obesity II
Male,191,117,32.01079361832451,Obesity II
Female,161,92,35.2989334628637,Obesity II
Male,177,111,35.29837020989252,Obesity II
Male,176,74,24.005315469669288,Overweight
Male,181,114,34.61791679915093,Obesity II
Male,166,79,28.733518587926568,Obesity I
Female,158,46,18.69669451297443,Normal
Male,161,106,40.56835669822485,Obesity II
Male,179,114,35.889836148195826,Obesity II
Female,174,85,28.075631041426494,Obesity I
Male,185,57,16.64078067760563,Underweight
Female,161,91,35.28585913871869,Obesity II
Male,172,104,35.188384569482345,Obesity II
Female,172,60,20.368602430701323,Normal
Male,182,72,21.643973932936728,Normal
Female,157,89,36.27038599292327,Obesity II
Female,151,61,26.48320199662582,Obesity I
Male,169,118,41.170312826475204,Obesity II
Female,182,88,26.632648238634562,Obesity I
Female,150,64,28.498561528545945,Obesity I
Female,148,96,44.03631211143272,Obesity II
Female,161,45,17.323589170855964,Underweight
Male,161,93,35.8421040120511,Obesity II
Male,166,107,38.99031034260921,Obesity II
Female,158,51,20.422858931707808,Normal
Female,151,48,21.041295510417427,Normal
Male,179,91,28.431591083572567,Obesity I
Female,166,72,26.40048567158271,Obesity I
Female,149,92,41.14985971087301,Obesity II
Male,188,91,25.746417796953686,Obesity I
Male,169,62,21.753017743072096,Normal
Female,157,58,23.623277359375734,Overweight
Male,164,83,31.091552714971154,Obesity II
Female,166,81,29.337493792028503,Obesity I
Male,171,101,34.57013065548907,Obesity II
Male,167,58,20.791113386544946,Normal
Female,151,73,31.984195422868698,Obesity II
Female,174,45,14.839240168530386,Underweight
Female,176,68,21.967346136370416,Normal
Male,186,110,32.032028978832926,Obesity II
Female,162,89,34.09622890094523,Obesity II
Male,162,63,24.13625057756398,Overweight
Female,168,45,16.074389718852082,Underweight
Male,186,118,34.30793547264276,Obesity II
Male,185,118,34.33306219885136,Obesity II
Male,176,87,28.17618077601218,Obesity I
Female,157,61,24.71013762717543,Overweight
Male,190,71,19.617775228179532,Normal
Female,177,88,27.89079735905835,Obesity I
Female,155,82,34.20916279630274,Obesity II
Female,177,70,22.288191887364054,Normal
Male,163,76,28.548911285109757,Obesity I
Female,166,87,31.749594322054005,Obesity II
Female,148,54,24.489627030076253,Overweight
Female,173,81,26.87426243343942,Obesity I
Female,156,67,27.68538134768287,Obesity I
Female,170,98,34.024635763706904,Obesity II
Male,172,94,31.779885744116527,Obesity II
Female,172,84,28.342100392889602,Obesity I
Female,161,50,19.377381119048092,Normal
Male,159,118,46.634026218609975,Obesity II
Male,180,116,35.67915980178655,Obesity II
Male,180,73,22.433614154845305,Normal
Female,181,82,24.78717624220048,Overweight
Female,149,56,25.13811957469114,Obesity I
Male,183,108,32.405168181846186,Obesity II
Female,152,81,34.783506402951595,Obesity II
Male,159,98,38.61982694690638,Obesity II
Female,168,53,18.68912458993014,Normal
Male,171,77,26.499768994700403,Obesity I
Male,181,55,16.982092627358135,Underweight
Female,163,93,34.818079375065615,Obesity II
Male,185,72,21.002317969245368,Normal
Female,171,99,33.859291399293994,Obesity II
Female,166,59,21.377296374761844,Normal
Female,154,57,24.141779088632333,Overweight
Male,189,67,18.95886786442952,Normal
Male,183,73,21.773731613900758,Normal
Male,170,102,35.06675028548225,Obesity II
Male,158,65,26.08464255870953,Obesity I
Male,159,82,32.70395062044018,Obesity II
Female,173,84,27.979904035539043,Obesity I
Female,156,51,20.999086912295656,Normal
Male,169,52,18.113158059568704,Underweight
Female,173,85,28.491978412441856,Obesity I
Female,174,67,22.05203474514447,Normal
Female,179,72,22.279285369155662,Normal
Female,160,89,34.7395287163834,Obesity II
Female,152,84,36.415461954105744,Obesity II
Female,159,92,36.63487573746322,Obesity II
Male,169,80,28.104055422465002,Obesity I
Female,183,83,24.880905100956447,Overweight
Female,150,77,33.92691703593243,Obesity II
Male,181,63,19.192306535962043,Normal
Female,148,58,26.692238052853448,Obesity I
Female,173,46,15.351079353341406,Underweight
Male,167,79,28.292482172145903,Obesity I
Female,168,77,27.156153355193933,Obesity I
Male,187,118,33.74847627695616,Obesity II
Female,159,64,25.458175440207263,Obesity I
Male,192,94,25.49806843353022,Obesity I
Female,155,59,24.80439738033409,Overweight
Female,147,65,29.859289719947686,Obesity I
Male,192,85,23.065870063354943,Overweight
Female,169,90,31.766198879997628,Obesity II
Female,151,80,35.31043381800564,Obesity II
Female,150,77,34.257968617514734,Obesity II
Female,163,83,31.244230108226652,Obesity II
Female,165,44,16.065194734367186,Underweight
Male,160,105,41.046271213434906,Obesity II
Male,171,102,35.010377948710044,Obesity II
Female,179,63,19.841865548675532,Normal
Female,154,81,34.36469265788043,Obesity II
Male,165,81,29.919102855077657,Obesity II
Male,189,100,28.067603016230994,Obesity I
Female,154,77,32.08944818152625,Obesity II
Female,156,72,29.395887233563435,Obesity I
Female,177,71,22.733091035682904,Normal
Male,176,72,22.98432499990508,Overweight
Female,155,78,32.28179241421571,Obesity II
Male,166,62,22.356495598476606,Normal
Female,167,60,21.813230832362187,Normal
Male,185,85,24.83963667754282,Overweight
Female,171,78,26.602466377976125,Obesity I
Male,177,91,29.02154720562926,Obesity I
Female,182,62,18.682963125532755,Normal
Male,189,100,28.06325224513154,Obesity I
Female,171,95,32.45586996061428,Obesity II
Male,163,113,42.30078389204723,Obesity II
Female,157,64,25.939886858794747,Obesity I
Male,164,102,38.023816114067316,Obesity II
Female,157,43,17.58184924241315,Underweight
Female,174,90,29.592347024934664,Obesity I
Female,174,47,15.363812297069163,Underweight
Female,168,80,28.13423032441756,Obesity I
Female,158,87,34.67843869541316,Obesity II
Female,155,44,18.328617177910022,Underweight
Female,148,87,39.401314225193694,Obesity II
Male,166,56,20.342237580467295,Normal
Male,174,110,36.4021521361701,Obesity II
Male,188,61,17.05580985849658,Underweight
Female,151,48,21.040495788864394,Normal
Male,166,120,43.428788623880855,Obesity II
Male,185,80,23.342713864161375,Overweight
Male,187,98,28.23890213208454,Obesity I
Female,183,47,14.221560404152315,Underweight
Female,151,60,26.299551062958532,Obesity I
Female,173,94,31.4804287148425,Obesity II
Male,187,82,23.31490455881081,Overweight
Female,171,69,23.601165732615463,Overweight
Female,161,60,23.09859680039662,Overweight
Male,169,113,39.45278986318178,Obesity II
Female,179,92,28.76653314489486,Obesity I
Female,155,56,23.283994552247144,Overweight
Female,177,58,18.74600561290591,Normal
Male,160,64,25.077500060801167,Obesity I
Female,151,89,39.1425728995491,Obesity II
Female,155,71,29.469454117986338,Obesity I
Male,174,100,33.16636777996789,Obesity II
Female,171,70,23.841877997437233,Overweight
Female,179,70,21.82137314624209,Normal
Female,160,89,34.970529754348,Obesity II
Female,181,90,27.470156635068953,Obesity I
Male,158,76,30.81162006077627,Obesity II
Female,158,67,26.553746473827978,Obesity I
Male,183,108,32.232238628839355,Obesity II
Male,161,109,42.26602183364106,Obesity II
Male,162,82,31.242871817478413,Obesity II
Male,186,66,18.971566303708872,Normal
Female,182,84,25.331207565717666,Obesity I
Male,161,59,22.732079825681485,Normal
Male,188,105,29.843062670570248,Obesity I
Female,176,50,16.209205033237787,Underweight
Male,168,110,38.83929766001911,Obesity II
Male,192,61,16.571597033383874,Underweight
Male,178,96,30.35904981463168,Obesity II
Female,179,50,15.56234422970313,Underweight
Male,159,72,28.73044224065973,Obesity I
Male,191,111,30.443451965484776,Obesity II
Male,162,83,31.4977908238925,Obesity II
Male,189,116,32.380495388997176,Obesity II
Male,179,57,17.783014533246902,Underweight
Male,158,102,40.835446912235994,Obesity II
Male,176,118,38.228563498395594,Obesity II
Male,158,77,30.85822575821129,Obesity II
Male,191,108,29.519170359706656,Obesity I
Male,170,107,36.78457654154202,Obesity II
Male,181,82,24.961071101393,Obesity I
Female,182,59,17.718381674166558,Underweight
Female,168,59,20.966752159412323,Normal
Female,156,86,35.49703462505334,Obesity II
Female,155,71,29.57417803299479,Obesity I
Male,176,77,25.018509026384482,Obesity I
Female,151,67,29.326159711700427,Obesity I
Male,181,68,20.662804742042535,Normal
Male,160,94,36.746831798980956,Obesity II
Female,167,97,34.82103340947882,Obesity II
Female,149,85,38.438769996184845,Obesity II
Male,180,82,25.56813148182033,Obesity I
Male,189,79,22.190821111553742,Normal
Male,161,60,23.381106243394594,Overweight
Female,153,74,31.62465219361497,Obesity II
Male,176,112,36.32798851173946,Obesity II
Male,174,69,22.628989602952768,Normal
Female,155,76,31.484809978927466,Obesity II
Male,185,94,27.349941972473964,Obesity I
Male,179,89,27.825598152486773,Obesity I
Female,162,58,21.925269906689817,Normal
Female,156,67,27.300173854228742,Obesity I
Male,189,93,26.045269611666793,Obesity I
Female,168,90,31.82708242863962,Obesity II
Male,180,107,33.014481476979924,Obesity II
Female,168,83,29.14161588037271,Obesity I
Female,149,43,19.377510398951618,Normal
Female,158,88,35.56294009521686,Obesity II
Female,153,84,35.548799974718,Obesity II
Female,148,71,32.65544003221005,Obesity II
Male,178,109,34.574473604367775,Obesity II
Male,160,59,22.75722508935397,Normal
Male,167,82,29.455406991896474,Obesity I
Female,166,82,29.674838415780084,Obesity I
Female,170,46,16.0603797693258,Underweight
Male,175,100,32.53630259125704,Obesity II
Female,172,64,21.451255910525106,Normal
Female,170,63,21.924667361864167,Normal
Female,158,80,31.8670493803785,Obesity II
Male,177,55,17.65529241216035,Underweight
Female,168,43,15.258161719211003,Underweight
Male,185,97,28.30539787524505,Obesity I
Female,181,50,15.211470410678464,Underweight
Male,180,106,32.76290085399362,Obesity II
Female,155,95,39.72963836845896,Obesity II
Male,189,63,17.414729840289887,Underweight
Female,148,85,38.99538629849713,Obesity II
Female,168,83,29.69786005817267,Obesity I
Male,169,87,30.458052614508713,Obesity II
Male,192,72,19.571321247094232,Normal
Male,159,106,42.2775344489741,Obesity II
Female,176,44,14.182091532159014,Underweight
Male,160,108,42.2996503905747,Obesity II
Male,165,114,41.844469373872236,Obesity II
Male,182,107,32.51219865290479,Obesity II
Male,180,86,26.47553387924123,Obesity I
Female,165,52,19.08352958553461,Normal
Female,154,78,33.09931113869879,Obesity II
Male,189,98,27.329816945960932,Obesity I
Male,163,51,19.15766297230107,Normal
Female,151,86,37.709135229573725,Obesity II
Female,148,65,30.062399526568026,Obesity II
Male,172,109,36.8525724978417,Obesity II
Female,174,95,31.52775900838942,Obesity II
Male,169,55,19.38622027704794,Normal
Female,151,47,20.6367703290546,Normal
Male,158,65,26.09405929926132,Obesity I
Female,155,45,18.85587023504938,Normal
Male,165,75,27.5959700675364,Obesity I
Male,162,78,29.452321815589286,Obesity I
Male,162,63,24.15774931436612,Overweight
Female,156,84,34.702877587920284,Obesity II
Male,176,84,27.146327212708595,Obesity I
Male,187,70,19.864951942282254,Normal
Female,150,81,36.18095030646171,Obesity II
Male,185,61,17.921786250293724,Underweight
Female,179,81,25.41684826024038,Obesity I
Female,163,82,30.74494082318134,Obesity II
Female,165,69,25.42278731502833,Obesity I
Female,149,79,35.44363957070105,Obesity II
Male,157,67,27.228308599057343,Obesity I
Male,188,82,23.24749245230298,Overweight
Female,166,100,36.25899578993208,Obesity II
Male,160,105,40.89046217653092,Obesity II
Female,156,63,25.671173669294646,Obesity I
Male,186,65,18.632072963716897,Normal
Male,168,112,39.701586741026105,Obesity II
Male,172,86,29.074641635738203,Obesity I
Male,157,71,28.65759836498668,Obesity I
Male,168,69,24.451140614726295,Overweight
Female,178,47,14.60469225392337,Underweight
Male,190,61,16.91014069830537,Underweight
Female,157,77,30.96306301865076,Obesity II
Male,169,56,19.721786524360464,Normal
Male,170,80,27.94900492742162,Obesity I
Female,164,98,36.290328299071085,Obesity II
Male,180,75,23.10151759782625,Overweight
Female,164,50,18.59529836862322,Normal
Male,185,51,14.977577624665944,Underweight
Male,168,82,29.385687394153056,Obesity I
Male,157,97,39.23749097918321,Obesity II
Female,167,82,29.42782828248729,Obesity I
Male,187,107,30.590796442003995,Obesity II
Male,165,97,35.809896069554775,Obesity II
Male,193,83,22.36637179400213,Normal
Male,189,101,28.28814268172495,Obesity I
Female,149,47,20.94508038254481,Normal
Female,181,83,25.09393643197037,Obesity I
Female,163,64,24.135648241759142,Overweight
Female,162,78,29.89776122844224,Obesity I
Female,152,55,23.55281615547808,Overweight
Male,168,109,38.58098206149779,Obesity II
Male,164,81,30.20907562849015,Obesity II
Male,164,56,20.80760120903979,Normal
Female,156,68,28.027803966446218,Obesity I
Female,164,65,24.264173737530808,Overweight
Female,169,72,25.176123873594623,Obesity I
Male,190,107,29.607716508727812,Obesity I
Male,183,56,16.679424175455978,Underweight
Male,172,112,38.063455895247046,Obesity II
Male,163,77,29.17121043773874,Obesity I
Female,165,68,25.022055370582823,Obesity I
Female,163,83,31.145411597280887,Obesity II
Male,167,74,26.63301528047453,Obesity I
Male,181,55,16.719389526275815,Underweight
Female,154,66,27.548120361109785,Obesity I
Female,158,95,38.03620702887995,Obesity II
Female,147,100,46.07407791514614,Obesity II
Female,147,58,26.645227995576604,Obesity I
Male,166,76,27.75968840563375,Obesity I
Male,174,115,38.02946786676822,Obesity II
Female,158,79,31.662602603644064,Obesity II
Male,165,88,32.17412838598939,Obesity II
Female,174,94,31.06724524200819,Obesity II
Female,179,58,18.168334885668564,Underweight
Female,154,96,40.250952765974056,Obesity II
Female,158,65,26.031680499599826,Obesity I
Female,178,86,26.897421813411132,Obesity I
Female,177,46,14.596907407832786,Underweight
Female,166,79,28.58649630465232,Obesity I
Female,152,82,35.493428579110585,Obesity II
Female,153,81,34.476003241134954,Obesity II
Female,173,71,23.75514380895613,Overweight
Female,179,64,19.81217603083853,Normal
Male,190,97,26.774890694015063,Obesity I
Male,175,100,32.64904887597126,Obesity II
Male,175,59,19.268896247408353,Normal
Female,169,45,15.869947537226455,Underweight
Female,176,86,27.707792265326507,Obesity I
Female,147,74,34.23001392589344,Obesity II
Female,155,62,25.896899876440227,Obesity I
Male,173,111,37.07920694301869,Obesity II
Female,171,46,15.75189261469024,Underweight
Male,171,88,30.079404990689422,Obesity II
Male,168,52,18.36011187020185,Underweight
Female,181,57,17.308095071603063,Underweight
Female,178,51,16.148472368785935,Underweight
Female,160,93,36.260220233269024,Obesity II
Female,153,56,24.064883442691702,Overweight
Male,185,81,23.689791383898402,Overweight
Male,171,65,22.26977568387691,Normal
Male,175,71,23.217194203225855,Overweight
Male,177,83,26.618983639410313,Obesity I
Female,150,97,43.53509348264922,Obesity II
Male,168,102,36.00444095604874,Obesity II
Male,179,85,26.57342734625618,Obesity I
Female,167,50,17.825186394487122,Underweight
Male,167,62,22.449565592252288,Normal
Female,168,50,17.816405111006432,Underweight
Male,171,62,21.144837576453785,Normal
Male,178,59,18.72971786856873,Normal
Female,176,59,18.86350234511639,Normal
Male,157,88,35.657046032011955,Obesity II
Female,183,86,25.804782030035852,Obesity I
Female,160,75,29.21162930720516,Obesity I
Female,159,67,26.34842271104475,Obesity I
Female,151,45,19.797129981186696,Normal
Female,148,57,25.815160522650622,Obesity I
Male,170,80,27.86418925839331,Obesity I
Female,178,71,22.368608193321315,Normal
Female,152,100,42.85325640445093,Obesity II
Female,153,62,26.403665903466766,Obesity I
Male,162,100,38.19887261237448,Obesity II
Male,193,88,23.629900449468096,Overweight
Male,161,67,26.11132888174089,Obesity I
Male,190,109,30.248451326437053,Obesity II
Female,148,82,37.34223219921257,Obesity II
Male,166,99,36.14183040763527,Obesity II
Male,161,106,40.722874264176916,Obesity II
Female,162,55,20.898219040107065,Normal
Female,160,78,30.46858750489562,Obesity II
Female,166,90,32.611411601796206,Obesity II
Male,157,94,37.79245866119715,Obesity II
Female,167,96,34.594999637108344,Obesity II
Female,150,82,36.31361896375129,Obesity II
Male,191,77,21.143471643474104,Normal
Male,187,76,21.956758329171134,Normal
Female,162,88,33.7516801076766,Obesity II
Female,182,75,22.669997065409227,Normal
Female,172,81,27.260623903076294,Obesity I
Male,182,78,23.679767704577195,Overweight
Female,182,100,30.144043069336128,Obesity II
Female,177,65,20.978062591157883,Normal
Male,168,82,29.26279219378266,Obesity I
Female,181,86,26.313573729151578,Obesity I
Male,168,75,26.72384477893372,Obesity I
Female,154,76,31.97900135360371,Obesity II
Male,167,113,40.7600213523561,Obesity II
Male,162,62,23.57883889940791,Overweight
Female,162,82,31.091443854714658,Obesity II
Male,158,63,25.227361590327344,Obesity I
Male,170,83,28.720118102446623,Obesity I
Male,177,114,36.50437821379529,Obesity II
Female,148,61,28.228034016707202,Obesity I
Male,190,116,32.038271338923465,Obesity II
Male,160,82,32.018760621055456,Obesity II
Male,188,84,23.774092609795066,Overweight
Female,174,86,28.406311703787654,Obesity I
Male,174,98,32.35676981911437,Obesity II
Female,153,81,34.542416135003094,Obesity II
Female,149,89,40.115428685460984,Obesity II
Male,188,55,15.571918809460485,Underweight
Female,156,80,33.147639040148256,Obesity II
Female,171,74,25.278548531970902,Obesity I
Male,190,99,27.399126316494016,Obesity I
Female,179,42,13.184651732706147,Underweight
Male,188,109,30.91219768822793,Obesity II
Female,153,61,25.76794396872894,Obesity I
Male,190,83,23.09183127021367,Overweight
Male,176,67,21.72606076183733,Normal
Female,170,58,20.06861627042896,Normal
Male,174,109,35.79039199356641,Obesity II
Male,172,93,31.50648979180342,Obesity II
Female,173,77,25.717302529783176,Obesity I
Female,183,86,25.647858597344626,Obesity I
Female,182,48,14.547532266793487,Underweight
Male,178,54,16.85665815899018,Underweight
Male,167,114,40.78918976662842,Obesity II
Male,177,87,27.801787573900558,Obesity I
Male,160,82,32.050522288442075,Obesity II
Male,180,119,36.780484322299095,Obesity II
Female,155,80,33.11428717849095,Obesity II
Female,154,69,29.235420145918788,Obesity I
Male,168,102,35.90471903636312,Obesity II
Female,154,59,24.832860694660802,Overweight
Male,165,80,29.49339279391718,Obesity I
Male,175,66,21.605309846733288,Normal
Female,155,64,26.794592707493265,Obesity I
Female,161,62,23.92792496163865,Overweight
Female,156,63,25.949103266849242,Obesity I
Male,163,105,39.550796278532786,Obesity II
Male,186,95,27.475805765721354,Obesity I
Female,150,85,38.00040303971548,Obesity II
Female,171,94,32.06501071226147,Obesity II
Female,175,73,23.609980405092184,Overweight
Male,186,74,21.299674850328827,Normal
Male,163,96,35.90759472118046,Obesity II
Female,169,91,32.1031731106972,Obesity II
Female,170,88,30.328860768585216,Obesity II
Female,181,54,16.492016917990956,Underweight
Female,153,71,30.17560937336041,Obesity II
Female,173,81,26.9275477077994,Obesity I
Male,168,115,41.132984823238026,Obesity II
Female,160,88,34.56059694753206,Obesity II
Male,165,94,34.59247264129327,Obesity II
Male,186,113,32.71699672334491,Obesity II
Female,155,66,27.31949168416782,Obesity I
Female,178,56,17.9048293451714,Underweight
Female,171,44,15.06269263483409,Underweight
Male,185,52,15.332218591657744,Underweight
Male,169,71,24.76609735309651,Overweight
Male,184,86,25.342769596800377,Obesity I
Male,167,84,30.30846731850459,Obesity II
Female,183,49,14.678160004886653,Underweight
Male,187,71,20.36673480924729,Normal
Female,170,90,31.235025745176426,Obesity II
Male,188,79,22.36386319142374,Normal
Male,171,75,25.696498051934846,Obesity I
Male,173,114,38.129685576493046,Obesity II
Female,166,63,23.01927073904014,Overweight
Male,180,70,21.751669689811138,Normal
Male,181,119,36.44930051708826,Obesity II
Male,168,60,21.172337130880422,Normal
Male,174,83,27.314062008724868,Obesity I
Female,155,79,32.68075869784828,Obesity II
Male,177,52,16.50072350531345,Underweight
Female,174,89,29.271104730509375,Obesity I
Male,167,105,37.73534671191163,Obesity II
Female,164,61,22.648508712928614,Normal
Male,162,91,34.57099195633758,Obesity II
Male,175,117,38.09822607515442,Obesity II
Female,149,60,26.796244587918792,Obesity I
Female,182,70,21.074752415256132,Normal
Male,186,64,18.47750774489627,Underweight
Male,184,117,34.760713014710184,Obesity II
Male,179,110,34.56663836958936,Obesity II
Male,172,117,39.29662039181038,Obesity II
Female,182,45,13.492543766418592,Underweight
Female,173,65,21.599324003427775,Normal
Female,174,93,30.861750338333053,Obesity II
Male,188,83,23.39414880498127,Overweight
Female,152,68,29.782770745556757,Obesity I
Male,169,83,28.987186423466248,Obesity I
Female,175,80,26.287664781785814,Obesity I
Female,160,63,24.714378531526783,Overweight
Female,152,95,41.035521596544136,Obesity II
Male,160,63,24.692948675220673,Overweight
Female,160,59,23.3187591365084,Overweight
Female,177,79,24.949025979378924,Obesity I
Female,154,91,38.33786236269474,Obesity II
Male,183,102,30.34124677927588,Obesity II
Female,182,61,18.319613896255163,Underweight
